year,team_id,market,name,id,full_name,first_name,last_name,position,primary_position,sr_id,games_played,games_started,minutes,field_goals_made,field_goals_att,field_goals_pct,two_points_made,two_points_att,two_points_pct,three_points_made,three_points_att,three_points_pct,blocked_att,free_throws_made,free_throws_att,free_throws_pct,offensive_rebounds,defensive_rebounds,rebounds,assists,turnovers,assists_turnover_ratio,steals,blocks,personal_fouls,tech_fouls,points,flagrant_fouls,ejections,foulouts,true_shooting_att,true_shooting_pct,efficiency,points_off_turnovers,points_in_paint,points_in_paint_made,points_in_paint_att,points_in_paint_pct,effective_fg_pct,double_doubles,triple_doubles,fouls_drawn,offensive_fouls,fast_break_pts,fast_break_att,fast_break_made,fast_break_pct,coach_ejections,second_chance_pct,second_chance_pts,second_chance_att,second_chance_made,minus,plus,coach_tech_fouls,off_rebounds,def_rebounds,name_suffix,combined,2K_ratings,Salary,height,weight,experience,birthdate,rookie_year,SalaryCap,All_Nba,All_Nba_team,team_changes,age
2014,583eccfa-fb46-11e1-82cb-f4ce4684ea4c,Boston,Celtics,bda5388e-a657-4e2c-8e12-6ed474518d25,Isaiah Thomas,Isaiah,Thomas,G,PG,sr:player:607716,67,1,25.79402985074627,5.000149253731344,11.87910447761194,0.42161194029850746,3.0771641791044777,6.714626865671643,0.4574626865671642,1.9261194029850743,5.164477611940299,0.3765820895522388,0.8047761194029852,4.507761194029849,5.194925373134328,0.8685522388059701,33,120,2.2853731343283585,4.232835820895523,2.130597014925373,1.9732835820895518,0.8514925373134329,0.07552238805970149,2.2361194029850746,6,16.3910447761194,0.015671641791044782,604.84,0.579,14.165522388059705,0.1821044776119403,14.180149253731345,0.1347761194029851,0.0,0.0,0.0,0.0,0.1554626865671642,0,0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0.494776119402985,1.7874626865671643,,Isaiah Thomas2014,81.0,7238606.0,69.0,185.0,3.0,1989-02-07,,"$63,065,000",,,1,25.0
2014,583eca2f-fb46-11e1-82cb-f4ce4684ea4c,Minnesota,Timberwolves,fd9448f0-99a2-4169-addf-235e14acf9f9,Gorgui Dieng,Gorgui,Dieng,C,C,sr:player:607604,73,49,30.0,3.55,7.01,0.506,3.53,6.93,0.51,0.01,0.08,0.16699999999999998,0.84,2.62,3.34,0.7829999999999999,223,386,8.34,2.0,1.73,1.16,0.97,1.73,2.58,0,9.7,0.0,0.0,619.36,8.48,1230.0,16.85,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,3.05,5.29,,Gorgui Dieng2014,74.0,1413480.0,82.0,250.0,1.0,1990-01-18,,"$63,065,000",,,0,24.0
2014,583ed102-fb46-11e1-82cb-f4ce4684ea4c,Denver,Nuggets,47cd6421-0ce1-431e-9b9c-a8d9bfd0eb04,Danilo Gallinari,Danilo,Gallinari,F,SF,sr:player:608098,59,27,24.2,3.86,9.63,0.401,2.05,4.53,0.45299999999999996,1.81,5.1,0.355,0.56,2.9,3.24,0.895,31,187,3.69,1.4,0.97,1.46,0.8,0.34,1.59,0,12.4,0.03,652.04,0.563,11.05,0.0,11.61,0.03,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,3.17,,Danilo Gallinari2014,76.0,10854850.0,82.0,233.0,5.0,1988-08-08,,"$63,065,000",,,0,26.0
2014,583ed102-fb46-11e1-82cb-f4ce4684ea4c,Denver,Nuggets,6b5d0264-fa2d-4956-919b-61abfc6bb8d7,Gary Harris,Gary,Harris,G,SG,sr:player:607332,55,6,13.1,1.2,3.95,0.304,0.82,2.07,0.395,0.38,1.87,0.204,0.35,0.64,0.85,0.745,21,43,1.16,0.5,0.69,0.76,0.71,0.13,1.29,0,3.4,0.0,237.68,0.395,4.32,0.0,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.38,0.78,,Gary Harris2014,65.0,1519200.0,76.0,210.0,0.0,1994-09-14,2014.0,"$63,065,000",,,0,20.0
2014,583ed102-fb46-11e1-82cb-f4ce4684ea4c,Denver,Nuggets,7ea5ebcb-e825-4b6e-bd46-13a45c88c09c,J.J. Hickson,J.J.,Hickson,C-F,C,,73,8,19.3,2.99,6.29,0.475,2.99,6.26,0.47700000000000004,0.0,0.03,0.0,0.77,1.59,2.75,0.5770000000000001,150,302,6.19,0.8,1.32,0.59,0.49,0.48,1.86,0,7.6,0.0,547.44,0.504,7.5,0.0,9.73,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,2.05,4.14,,J.J. Hickson2014,,,81.0,242.0,6.0,1988-09-04,,"$63,065,000",,,0,26.0
2014,583ed102-fb46-11e1-82cb-f4ce4684ea4c,Denver,Nuggets,81f26bbb-c9a8-488a-8f3e-dbede7757677,Erick Green,Erick,Green,G,PG,,43,1,9.5,1.42,3.77,0.377,1.09,2.67,0.409,0.33,1.09,0.298,0.07,0.23,0.28,0.833,7,24,0.72,0.9,0.33,2.79,0.28,0.0,0.6,0,3.4,0.0,167.28,0.436,3.89,0.0,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.56,,Erick Green2014,65.0,507336.0,76.0,185.0,0.0,1991-05-09,,"$63,065,000",,,0,23.0
2014,583ed102-fb46-11e1-82cb-f4ce4684ea4c,Denver,Nuggets,95fd2469-00cc-481c-a42d-5ec9eaa80868,Ty Lawson,Ty,Lawson,G,PG,,75,75,35.5,5.39,12.35,0.436,4.45,9.61,0.46299999999999997,0.93,2.73,0.341,0.77,3.53,4.84,0.73,42,192,3.12,9.6,2.47,3.89,1.23,0.12,1.71,0,15.2,0.0,1085.72,0.526,14.48,0.0,18.57,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.56,2.56,,Ty Lawson2014,81.0,11595506.0,71.0,195.0,7.0,1987-11-03,,"$63,065,000",,,0,26.0
2014,583ed102-fb46-11e1-82cb-f4ce4684ea4c,Denver,Nuggets,a8b48aa9-cf98-4a87-8bba-e88eead8cdaa,Jusuf Nurkic,Jusuf,Nurkic,C,C,sr:player:607406,62,27,17.8,2.76,6.18,0.446,2.76,6.15,0.449,0.0,0.03,0.0,0.61,1.35,2.13,0.636,125,257,6.16,0.8,1.39,0.58,0.84,1.1,3.34,3,6.9,0.05,441.08,0.483,7.11,0.0,10.19,0.06,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,2.02,4.15,,Jusuf Nurkic2014,74.0,1762680.0,83.0,290.0,0.0,1994-08-23,,"$63,065,000",,,0,20.0
2014,583ed102-fb46-11e1-82cb-f4ce4684ea4c,Denver,Nuggets,b477595a-2614-4e8e-9636-451b890ad3e5,Jamaal Franklin,Jamaal,Franklin,G,SG,,3,0,4.3,0.33,0.67,0.5,0.0,0.0,0.0,0.33,0.67,0.5,0.0,0.0,0.0,0.0,1,1,0.67,1.0,1.0,1.0,0.0,0.33,1.33,0,1.0,0.0,2.0,0.75,0.67,0.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0.33,0.33,,Jamaal Franklin2014,,816482.0,77.0,191.0,0.0,1991-07-21,,"$63,065,000",,,1,23.0
2014,583ed102-fb46-11e1-82cb-f4ce4684ea4c,Denver,Nuggets,c25afa99-b041-46db-9725-8d92492df50b,Darrell Arthur,Darrell,Arthur,F,PF,sr:player:607878,58,4,17.0,2.67,6.62,0.40399999999999997,2.22,4.72,0.47100000000000003,0.45,1.9,0.23600000000000002,0.17,0.79,1.02,0.78,53,118,2.95,1.0,0.81,1.21,0.83,0.45,2.52,3,6.6,0.02,409.96,0.466,7.07,0.0,6.81,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,2.03,,Darrell Arthur2014,71.0,3457149.0,81.0,235.0,6.0,1988-03-25,,"$63,065,000",,,0,26.0
2014,583ed102-fb46-11e1-82cb-f4ce4684ea4c,Denver,Nuggets,db90c8f4-5d2a-4ff9-8f57-1fc44a253dcf,Wilson Chandler,Wilson,Chandler,F,PF,sr:player:607612,78,75,31.7,5.36,12.5,0.429,3.58,7.29,0.49,1.78,5.21,0.342,0.62,1.41,1.82,0.775,96,379,6.09,1.7,1.41,1.22,0.74,0.37,2.96,0,13.9,0.0,1037.48,0.523,13.3,0.0,13.87,0.14,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.23,4.86,,Wilson Chandler2014,77.0,6757913.0,80.0,235.0,7.0,1987-05-10,,"$63,065,000",,,0,27.0
2014,583eca88-fb46-11e1-82cb-f4ce4684ea4c,Memphis,Grizzlies,a3ecd4d9-a3ed-4a45-a47f-49eacf07f7aa,Jarnell Stokes,Jarnell,Stokes,F,PF,sr:player:607594,19,2,6.6,1.11,1.95,0.568,1.11,1.95,0.568,0.0,0.0,0.0,0.32,0.79,1.47,0.536,16,18,1.79,0.2,0.37,0.57,0.26,0.26,1.32,0,3.0,0.0,0.0,1.0,2.6,0.578,3.63,0.0,0.0,0.0,0.0,0.0,0.568,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.95,,Jarnell Stokes2014,72.0,725000.0,81.0,255.0,0.0,1994-01-07,,"$63,065,000",,,0,20.0
2014,583eca88-fb46-11e1-82cb-f4ce4684ea4c,Memphis,Grizzlies,ee9ddf70-f50d-49b0-846c-f83719b095d8,Jon Leuer,Jon,Leuer,F,PF,sr:player:607748,63,6,13.1,1.92,4.33,0.44299999999999995,1.81,3.87,0.467,0.11,0.46,0.24100000000000002,0.24,0.59,0.94,0.627,50,157,3.29,0.7,0.56,1.31,0.27,0.14,1.37,1,4.5,0.0,0.0,1.0,4.75,0.478,5.65,0.0,0.0,0.0,0.0,0.0,0.456,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,2.49,,Jon Leuer2014,72.0,967500.0,82.0,228.0,3.0,1989-05-14,,"$63,065,000",,,0,25.0
2014,583eca88-fb46-11e1-82cb-f4ce4684ea4c,Memphis,Grizzlies,fa1c4130-38de-4ea1-b93a-4c3c962473e6,Vince Carter,Vince,Carter,G-F,SG,sr:player:607560,66,1,16.5,2.05,6.15,0.33299999999999996,1.0,2.64,0.379,1.05,3.52,0.297,0.23,0.68,0.86,0.789,27,106,2.02,1.2,0.65,1.84,0.65,0.21,1.55,6,5.8,0.02,0.0,0.0,6.53,0.445,4.95,0.0,0.0,0.0,0.0,0.0,0.41700000000000004,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,1.61,,Vince Carter2014,73.0,3911981.0,78.0,220.0,16.0,1977-01-26,,"$63,065,000",,,1,37.0
2014,583eca88-fb46-11e1-82cb-f4ce4684ea4c,Memphis,Grizzlies,703719b2-2db0-4590-90f7-0be1041c1f81,Jordan Adams,Jordan,Adams,G,SG,,30,0,8.3,1.17,2.87,0.40700000000000003,0.83,2.03,0.41,0.33,0.83,0.4,0.27,0.47,0.77,0.609,9,19,0.93,0.5,0.47,1.14,0.53,0.23,0.8,0,3.1,0.0,0.0,0.0,3.2,0.489,2.9,0.0,0.0,0.0,0.0,0.0,0.465,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.63,,Jordan Adams2014,70.0,1344120.0,77.0,209.0,1.0,1994-07-08,,"$63,065,000",,,0,20.0
2014,583ecb3a-fb46-11e1-82cb-f4ce4684ea4c,Houston,Rockets,a764ea7a-2209-4ff3-af9c-f97d9ac00333,Kostas Papanikolaou,Kostas,Papanikolaou,F,SF,,43,1,18.5,1.6,4.58,0.35,0.88,2.12,0.418,0.72,2.47,0.292,0.3,0.3,0.42,0.722,39,79,2.74,2.0,1.28,1.55,0.67,0.3,1.65,1,4.2,0.0,0.0,0.0,4.77,0.444,5.56,0.14,0.0,0.0,0.0,0.0,0.429,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.91,1.84,,Kostas Papanikolaou2014,,4797664.0,80.0,235.0,0.0,1990-07-31,,"$63,065,000",,,0,24.0
2014,583ecb3a-fb46-11e1-82cb-f4ce4684ea4c,Houston,Rockets,ae8df356-5e57-43e7-be4d-5ec7663312bd,Dwight Howard,Dwight,Howard,C,C,sr:player:607836,41,41,29.8,6.12,10.32,0.593,6.1,10.27,0.594,0.02,0.05,0.5,0.9,3.49,6.61,0.528,110,321,10.51,1.2,2.8,0.43,0.68,1.29,3.34,6,15.8,0.02,0.0,1.0,13.23,0.596,19.34,0.0,0.0,0.0,0.0,0.0,0.595,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,2.68,7.83,,Dwight Howard2014,85.0,21436271.0,82.0,265.0,10.0,1985-12-08,,"$63,065,000",,,0,28.0
2014,583ecb3a-fb46-11e1-82cb-f4ce4684ea4c,Houston,Rockets,b9f31942-1870-4f61-a9dd-48508a8e07cb,Joey Dorsey,Joey,Dorsey,F-C,PF,,69,17,12.4,1.16,2.1,0.552,1.16,2.09,0.556,0.0,0.01,0.0,0.36,0.35,1.2,0.289,103,176,4.04,0.4,0.59,0.61,0.58,0.36,2.28,3,2.7,0.0,0.0,1.0,2.63,0.507,5.62,0.0,0.0,0.0,0.0,0.0,0.552,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,2.55,,Joey Dorsey2014,,948163.0,81.0,275.0,3.0,1983-12-16,,"$63,065,000",,,0,30.0
2014,583ecb3a-fb46-11e1-82cb-f4ce4684ea4c,Houston,Rockets,c37dafbb-a269-41f6-813f-bdb4da388203,Clint Capela,Clint,Capela,C,C,sr:player:607898,12,0,7.5,1.17,2.42,0.483,1.17,2.42,0.483,0.0,0.0,0.0,0.33,0.33,1.92,0.174,10,26,3.0,0.2,0.42,0.4,0.08,0.75,1.17,0,2.7,0.0,0.0,0.0,3.26,0.409,3.42,0.0,0.0,0.0,0.0,0.0,0.483,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,2.17,,Clint Capela2014,70.0,1189200.0,82.0,240.0,0.0,1994-05-18,,"$63,065,000",,,0,20.0
2014,583ecb3a-fb46-11e1-82cb-f4ce4684ea4c,Houston,Rockets,e0ac1008-1bff-43ab-8416-5d8ff755b392,Francisco Garcia,Francisco,Garcia,G-F,SG,,14,0,14.3,1.21,4.5,0.27,0.5,1.29,0.389,0.71,3.21,0.222,0.14,0.07,0.29,0.25,3,14,1.21,1.1,0.71,1.5,0.64,0.36,1.43,0,3.2,0.0,0.0,0.0,4.63,0.34700000000000003,2.29,0.0,0.0,0.0,0.0,0.0,0.349,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,1.0,,Francisco Garcia2014,,915243.0,79.0,215.0,9.0,1980-12-31,,"$63,065,000",,,0,33.0
2014,583ec5fd-fb46-11e1-82cb-f4ce4684ea4c,Chicago,Bulls,0e163d44-67a7-4107-9421-5333600166bb,Jimmy Butler,Jimmy,Butler,F,SF,sr:player:607444,65,65,38.7,6.48,14.03,0.462,5.35,11.06,0.484,1.12,2.97,0.37799999999999995,0.91,5.94,7.12,0.8340000000000001,114,265,5.83,3.3,1.43,2.28,1.75,0.55,1.66,2,20.0,0.0,0.0,0.0,17.16,0.583,21.25,0.03,0.0,0.0,0.0,0.0,0.502,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,1.75,4.08,,Jimmy Butler2014,86.0,2008748.0,79.0,230.0,5.0,1989-09-14,,"$63,065,000",,,0,25.0
2014,583ec5fd-fb46-11e1-82cb-f4ce4684ea4c,Chicago,Bulls,26414d70-d298-4999-a391-2eee2dd7067d,Tony Snell,Tony,Snell,G,SG,sr:player:607992,72,22,19.6,2.21,5.15,0.429,1.19,2.42,0.494,1.01,2.74,0.371,0.29,0.61,0.76,0.8,31,145,2.44,0.9,0.67,1.29,0.44,0.15,1.19,0,6.0,0.0,0.0,0.0,5.49,0.55,6.18,0.08,0.0,0.0,0.0,0.0,0.527,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,2.01,,Tony Snell2014,72.0,1472400.0,78.0,213.0,1.0,1991-11-10,,"$63,065,000",,,0,22.0
2014,583ec5fd-fb46-11e1-82cb-f4ce4684ea4c,Chicago,Bulls,2ef5faba-5362-4111-98ed-22f7c639521e,Kirk Hinrich,Kirk,Hinrich,G,PG,,66,22,24.4,2.15,5.77,0.373,1.27,3.23,0.39399999999999996,0.88,2.55,0.345,0.42,0.53,0.76,0.7,20,101,1.83,2.2,1.11,2.03,0.7,0.21,2.18,3,5.7,0.0,0.0,0.0,6.11,0.46799999999999997,5.74,0.14,0.0,0.0,0.0,0.0,0.449,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.3,1.53,,Kirk Hinrich2014,,2732000.0,76.0,190.0,11.0,1981-01-02,,"$63,065,000",,,0,33.0
2014,583ec5fd-fb46-11e1-82cb-f4ce4684ea4c,Chicago,Bulls,48341095-ae5a-4d61-bcc8-1b0ceed870b2,Derrick Rose,Derrick,Rose,G,PG,sr:player:607756,51,51,30.0,6.63,16.37,0.405,5.14,11.06,0.465,1.49,5.31,0.28,0.96,2.98,3.67,0.813,35,126,3.16,4.9,3.16,1.56,0.71,0.31,1.24,3,17.7,0.0,0.0,0.0,17.99,0.493,13.24,0.12,0.0,0.0,0.0,0.0,0.45,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.69,2.47,,Derrick Rose2014,82.0,18862876.0,74.0,200.0,5.0,1988-10-04,,"$63,065,000",,,0,26.0
2014,583ec5fd-fb46-11e1-82cb-f4ce4684ea4c,Chicago,Bulls,4aafa7e4-d271-42d2-8979-bdefcd221d30,Pau Gasol,Pau,Gasol,C-F,C,sr:player:607696,78,78,34.4,7.31,14.78,0.494,7.15,14.45,0.495,0.15,0.33,0.462,0.78,3.77,4.69,0.8029999999999999,220,699,11.78,2.7,2.03,1.33,0.32,1.88,1.88,0,18.5,0.0,0.0,0.0,16.85,0.55,24.79,0.28,0.0,0.0,0.0,0.0,0.5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,2.82,8.96,,Pau Gasol2014,86.0,7128000.0,85.0,250.0,13.0,1980-07-06,,"$63,065,000",True,2.0,1,34.0
2014,583ec5fd-fb46-11e1-82cb-f4ce4684ea4c,Chicago,Bulls,4ec1bff7-ec1b-488b-8a24-aed83e62b4ce,Mike Dunleavy,Mike,Dunleavy,G-F,SG,,63,63,29.2,3.32,7.63,0.435,1.62,3.46,0.46799999999999997,1.7,4.17,0.40700000000000003,0.24,1.11,1.38,0.805,28,220,3.94,1.8,0.95,1.9,0.62,0.33,1.95,1,9.4,0.02,0.0,0.0,8.24,0.573,10.6,0.14,0.0,0.0,0.0,0.0,0.546,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.44,3.49,,Mike Dunleavy2014,73.0,3326235.0,81.0,230.0,13.0,1980-09-15,,"$63,065,000",,,0,34.0
2014,583ec5fd-fb46-11e1-82cb-f4ce4684ea4c,Chicago,Bulls,5a854508-5f41-4009-8986-a162224c511d,E'Twaun Moore,E'Twaun,Moore,G,SG,sr:player:610980,56,0,9.0,1.11,2.48,0.446,0.88,1.8,0.485,0.23,0.68,0.342,0.18,0.21,0.36,0.6,12,34,0.82,0.6,0.25,2.36,0.36,0.11,0.8,0,2.7,0.0,0.0,0.0,2.64,0.504,2.77,0.14,0.0,0.0,0.0,0.0,0.493,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.21,0.61,,E'Twaun Moore2014,70.0,948163.0,75.0,190.0,3.0,1989-02-25,,"$63,065,000",,,1,25.0
2014,583ec5fd-fb46-11e1-82cb-f4ce4684ea4c,Chicago,Bulls,66156be8-6202-40bd-bdc2-014a46bee28f,Doug McDermott,Doug,McDermott,F,SF,sr:player:607618,36,0,8.9,1.19,2.97,0.402,0.83,1.83,0.455,0.36,1.14,0.317,0.22,0.28,0.42,0.667,6,37,1.19,0.2,0.47,0.35,0.11,0.03,0.81,0,3.0,0.0,0.0,0.0,3.16,0.48,2.14,0.06,0.0,0.0,0.0,0.0,0.46299999999999997,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,1.03,,Doug McDermott2014,68.0,2277960.0,79.0,225.0,0.0,1992-01-03,,"$63,065,000",,,0,22.0
2014,583ec5fd-fb46-11e1-82cb-f4ce4684ea4c,Chicago,Bulls,84d79531-faaf-47ac-9aa9-c374567951d5,Nazr Mohammed,Nazr,Mohammed,C,C,,23,0,5.6,0.57,1.3,0.433,0.57,1.3,0.433,0.0,0.0,0.0,0.13,0.04,0.13,0.33299999999999996,11,27,1.65,0.1,0.3,0.43,0.17,0.22,0.7,0,1.2,0.0,0.0,0.0,1.36,0.431,2.22,0.0,0.0,0.0,0.0,0.0,0.433,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,1.17,,Nazr Mohammed2014,,915243.0,82.0,250.0,15.0,1977-09-05,,"$63,065,000",,,0,37.0
2014,583ec5fd-fb46-11e1-82cb-f4ce4684ea4c,Chicago,Bulls,9c8dc8ee-6207-48d5-81ee-f362f5e17f9b,Taj Gibson,Taj,Gibson,F,PF,sr:player:608034,62,17,27.3,4.1,8.16,0.502,4.1,8.16,0.502,0.0,0.0,0.0,0.89,2.13,2.97,0.7170000000000001,162,234,6.39,1.1,1.24,0.92,0.58,1.21,2.61,3,10.3,0.0,0.0,1.0,9.47,0.545,13.5,0.1,0.0,0.0,0.0,0.0,0.502,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,2.61,3.77,,Taj Gibson2014,76.0,8000000.0,81.0,232.0,5.0,1985-06-24,,"$63,065,000",,,0,29.0
2014,583ed102-fb46-11e1-82cb-f4ce4684ea4c,Denver,Nuggets,6ee485e1-534f-4d07-9492-c30b1ae9d607,Kenneth Faried,Kenneth,Faried,F-C,PF,sr:player:607374,75,71,27.8,4.97,9.81,0.507,4.96,9.71,0.511,0.01,0.11,0.125,0.91,2.65,3.84,0.691,242,426,8.91,1.2,1.57,0.75,0.83,0.76,2.81,9,12.6,0.03,862.72,0.5479999999999999,11.5,0.0,16.69,0.04,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,3.23,5.68,,Kenneth Faried2014,79.0,2249768.0,80.0,220.0,3.0,1989-11-19,,"$63,065,000",,,0,24.0
2014,583ed102-fb46-11e1-82cb-f4ce4684ea4c,Denver,Nuggets,eee7ca97-fce8-4af4-94b5-f5b107c76b46,Alonzo Gee,Alonzo,Gee,F,SF,,54,2,12.266666666666666,1.6094444444444442,3.443333333333333,0.4672777777777778,1.3733333333333333,2.7972222222222225,0.4898888888888889,0.2433333333333333,0.6505555555555556,0.377,0.44333333333333336,0.9994444444444444,1.4283333333333337,0.6718888888888891,37,57,1.7372222222222222,0.4722222222222222,0.6094444444444445,0.7572222222222222,0.6505555555555556,0.12777777777777774,1.0772222222222223,0,4.483333333333333,0.0,219.88,1.044,4.074999999999998,0.0,4.5744444444444445,0.1877777777777778,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,,,0.10833333333333332,0.0,0.0,,,,0.6816666666666666,1.0555555555555556,,Alonzo Gee2014,70.0,915243.0,78.0,225.0,5.0,1987-05-29,,"$63,065,000",,,1,27.0
2014,583ec97e-fb46-11e1-82cb-f4ce4684ea4c,Charlotte,Hornets,e1ce75b8-44ce-4086-b2e1-d2e22efc86ff,Cody Zeller,Cody,Zeller,C,C,sr:player:608140,62,45,24.0,2.77,6.02,0.461,2.76,6.0,0.46,0.02,0.02,1.0,0.69,2.05,2.65,0.774,97,265,5.84,1.6,1.0,1.61,0.55,0.79,2.52,1,7.6,0.0,0.0,0.0,7.18,0.53,11.56,0.08,0.0,0.0,0.0,0.0,0.462,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.56,4.27,,Cody Zeller2014,74.0,4030560.0,83.0,240.0,1.0,1992-10-05,,"$63,065,000",,,0,22.0
2014,583eca2f-fb46-11e1-82cb-f4ce4684ea4c,Minnesota,Timberwolves,79b65432-3224-4da9-a1dc-2a08d089c917,Gary Neal,Gary,Neal,G,SG,,54,1,22.127777777777773,3.484814814814815,9.319074074074074,0.3732592592592592,2.5564814814814807,6.276111111111112,0.4056481481481482,0.9283333333333332,3.035,0.3056296296296296,0.4635185185185185,2.170185185185185,2.498333333333333,0.8662592592592592,14,115,2.3916666666666666,1.879629629629629,1.2046296296296295,1.5620370370370371,0.425,0.015925925925925927,1.6320370370370367,1,10.048148148148147,0.0,0.0,119.52,10.416111111111112,24.40811111111111,7.369629629629629,0.03981481481481482,0.0,0.0,0.0,0.0,0.32488888888888884,0,0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0.2627777777777778,2.128888888888889,,Gary Neal2014,,3250000.0,76.0,210.0,5.0,1984-10-03,,"$63,065,000",,,1,30.0
2014,583ecea6-fb46-11e1-82cb-f4ce4684ea4c,Miami,Heat,f5163a3f-f880-4c2c-ac9b-00db844246b2,Chris Bosh,Chris,Bosh,F,PF,,44,44,35.4,7.8,16.93,0.46,6.36,13.11,0.485,1.43,3.82,0.375,0.68,4.07,5.27,0.772,46,264,7.05,2.2,2.16,1.0,0.93,0.57,1.57,0,21.1,0.0,0.0,0.0,19.25,0.5479999999999999,19.3,0.23,0.0,0.0,0.0,0.0,0.503,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,1.05,6.0,,Chris Bosh2014,84.0,20644400.0,83.0,235.0,11.0,1984-03-24,,"$63,065,000",,,0,30.0
